1618479000000,62706.02000000,62829.36000000,62571.71000000,62621.81000000,571.27114200,1618479899999,35821463.61576995,17440,309.63109500,19412804.71637756,0
1618479900000,62621.81000000,62673.59000000,62501.04000000,62615.42000000,432.64371000,1618480799999,27078976.29876720,15955,241.87339300,15138760.54585898,0
1618480800000,62615.41000000,62732.78000000,62570.00000000,62573.65000000,413.79353100,1618481699999,25927631.17644556,17057,206.02091100,12909430.33192120,0
1618481700000,62577.90000000,62633.53000000,62300.00000000,62400.00000000,717.60019200,1618482599999,44830350.61343140,23483,366.99899700,22926697.93510478,0
1618482600000,62399.99000000,62525.23000000,62251.01000000,62521.91000000,471.69288700,1618483499999,29435177.09094081,17120,233.26744300,14557950.10120457,0
1618483500000,62521.91000000,62527.81000000,62151.00000000,62154.24000000,604.44410900,1618484399999,37652865.67120437,22353,281.50924200,17538353.88254326,0
1618484400000,62159.57000000,62282.21000000,62020.00000000,62174.09000000,838.18164300,1618485299999,52101878.36625366,27521,331.51670400,20608306.11843709,0
1618485300000,62174.39000000,62405.63000000,62167.25000000,62351.24000000,587.06110300,1618486199999,36582469.93395881,22315,298.34771300,18591991.64474869,0
1618486200000,62351.24000000,62470.18000000,62264.21000000,62404.64000000,428.29226000,1618487099999,26717498.49472201,16714,198.47809200,12381842.61952503,0
1618487100000,62406.59000000,62480.35000000,62310.31000000,62361.12000000,337.50603800,1618487999999,21056721.95431862,15113,153.82596000,9597430.39060429,0
1618488000000,62359.11000000,62645.68000000,62347.36000000,62592.01000000,525.75828300,1618488899999,32871724.40304212,21562,274.42522400,17157365.18108083,0
1618488900000,62592.00000000,62645.99000000,62506.09000000,62638.19000000,376.58838800,1618489799999,23561078.08735023,18313,178.25575500,11153113.55686066,0
1618489800000,62638.14000000,62737.08000000,62600.00000000,62722.41000000,390.26820400,1618490699999,24454204.36211102,17206,219.88242300,13778045.77920767,0
1618490700000,62721.74000000,62737.76000000,62549.75000000,62635.71000000,454.57729100,1618491599999,28466385.29380049,18877,210.26968300,13168064.99658141,0
1618491600000,62637.79000000,62785.00000000,62604.12000000,62709.07000000,554.18354600,1618492499999,34759142.10972187,21622,269.07785000,16876844.80835649,0
1618492500000,62709.08000000,62928.58000000,62700.32000000,62822.38000000,614.28369100,1618493399999,38590850.56772332,24430,298.39521100,18744232.85812363,0
